110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,Kho Transimex Sài Gòn,323 Bùi Hữu Nghĩa,Phường 01,Quận Bình Thạnh,TP. Hồ Chí Minh,Phường 26,QUAN BINH THANH,HCM,2869037,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Hoàng Anh Gold House,108 Hoàng Hoa Thám,Phường 12,Quận Tân Bình,TP. Hồ Chí Minh,Phường 12,QUAN TAN BINH,HCM,2869087,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Bạch Đằng,Đường 23 Khu Công Nghiệp Sóng Thần 2,Phường An Bình,TP. Dĩ An,Tỉnh Bình Dương,Phường Bến Thành,QUAN 1,HCM,2869137,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Huỳnh Đình Hai,A3-01-05 Chung cư Hoàng Anh An Tiến&& Đường Lê Văn Lương,Xã Phước Kiển,Huyện Nhà Bè,TP. Hồ Chí Minh,Xã Nhơn Đức,HUYEN NHA BE,HCM,2954787,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Nguyễn Trọng Tuyển,60 Bạch Đằng,Phường 02,Quận Tân Bình,TP. Hồ Chí Minh,Phường 12,QUAN TAN BINH,HCM,2969337,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart Quang Trung,68 Huỳnh Đình Hai,Phường 14,Quận Bình Thạnh,TP. Hồ Chí Minh,Phường 26,QUAN BINH THANH,HCM,2969387,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,Kho trung chuyển VinMart Q12,300B Nguyễn Trọng Tuyển,Phường 01,Quận Tân Bình,TP. Hồ Chí Minh,Phường 12,QUAN TAN BINH,HCM,2984487,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Ngô Tất Tố,TTTM Quang Trung : B2-01&& Số 190 Quang Trung,Phường 10,Quận Gò Vấp,TP. Hồ Chí Minh,Phường 17,QUAN GO VAP,HCM,3053637,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Lê Văn Lương,Tổng kho VinatexMart số 6 Tân Thới Nhất 8,Phường Tân Thới Nhất,Quận 12,TP. Hồ Chí Minh,Phường Hiệp Thành,QUAN 12,HCM,3053887,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Đặng Văn Ngữ,110 Ngô Tất Tố,Phường 22,Quận Bình Thạnh,TP. Hồ Chí Minh,Phường 26,QUAN BINH THANH,HCM,3075037,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
