1055774,DA-HH3MLTB603,DA,None,752003123,CONG TY TNHH THUONG MAI DICH VU HANG THUAN,Mua va tich luy SP dang bot Rural T12,0,0,0,3152777.78,0101897611,Ha Noi,8," 3,405,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,752004220,CONG TY TNHH THUONG MAI VA DICH VU H&D,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,0104391982,Ha Noi,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,752005140,CONG TY TNHH MOT THANH VIEN TM&DV TRUONG GIANG,Mua va tich luy SP dang bot Rural T12,0,0,0,768518.52,0801214839,Ha Noi,8," 830,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,752005280,CONG TY TNHH THUONG MAI VA DAU TU CIMECO,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,0110758484,Ha Noi,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,754000100,CONG TY TNHH THUONG MAI PHU DUONG,Mua va tich luy SP dang bot Rural T12,0,0,0,5481481.49,2600626184,Ha Noi,8," 5,920,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,754000101,CONG TY TNHH DICH VU THUONG MAI PHUONG LONG,Mua va tich luy SP dang bot Rural T12,0,0,0,1537037.04,2601100450,Ha Noi,8," 1,660,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,755000001,CONG TY CO PHAN KINH DOANH THUONG MAI HOANG HA,Mua va tich luy SP dang bot Rural T12,0,0,0,6490740.75,2500268619,Ha Noi,8," 7,010,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,756000076,CONG TY TNHH THAI BINH NGUYEN VN,Mua va tich luy SP dang bot Rural T12,0,0,0,2185185.19,4600937680,Ha Noi,8," 2,360,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,756000089,CONG TY TNHH KHUONG PHUC,Mua va tich luy SP dang bot Rural T12,0,0,0,1537037.04,4600466199,Ha Noi,8," 1,660,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,757000082,CONG TY TNHH MTV THUONG MAI LAN ANH,Mua va tich luy SP dang bot Rural T12,0,0,0,1152777.78,2300189776,Ha Noi,8," 1,245,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,759000020,CONG TY TNHH HUNG VAN HB,Mua va tich luy SP dang bot Rural T12,0,0,0,768518.52,5400393040,Ha Noi,8," 830,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,760000017,CONG TY TNHH HAI DANG,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,4900260833,Ha Noi,8," 415,000   ",CKTM-RL-25-01-017
